City,StateName,Date,RegionID,RegionName,RegionType,SizeRank,Median Days To Close,Median Days To Pending,Market Temp Index Values,Median Sale,Median_NH_Values
Blacksburg,VA,2020-12-31,394392,"Blacksburg, VA",msa,265,40.0,11.0,69.0,213749.0,347081.4461676955
Chattanooga,TN,2020-12-31,394460,"Chattanooga, TN",msa,102,35.0,8.0,69.0,212542.0,192105.6786308134
Dayton,OH,2020-12-31,845158,"Dayton, OH",msa,74,37.0,6.0,64.0,151992.0,72832.6466991395
Flagstaff,AZ,2020-12-31,394595,"Flagstaff, AZ",msa,302,39.0,7.0,89.0,428478.0,444707.67806625424
Jackson,MS,2020-12-31,394711,"Jackson, MS",msa,98,40.0,11.0,59.0,213403.0,46357.730570257154
Johnson City,TN,2020-12-31,394726,"Johnson City, TN",msa,224,40.0,10.0,66.0,169139.0,135476.20157945438
Joplin,MO,2020-12-31,394729,"Joplin, MO",msa,243,38.0,15.0,65.0,155173.0,
Monroe,MI,2020-12-31,394873,"Monroe, MI",msa,283,41.0,11.0,71.0,181083.0,148101.87613242312
Nashville,TN,2020-12-31,394902,"Nashville, TN",msa,37,28.0,30.0,68.0,309483.0,291641.0392083712
Pittsburgh,PA,2020-12-31,394982,"Pittsburgh, PA",msa,27,44.0,15.0,62.0,177803.0,165883.2149905818
Portland,OR,2020-12-31,394998,"Portland, OR",msa,25,34.0,7.0,92.0,438817.0,502671.09760603245
Shreveport,LA,2020-12-31,395096,"Shreveport, LA",msa,141,40.0,44.0,55.0,159250.0,107190.98272264341
Tampa,FL,2020-12-31,395148,"Tampa, FL",msa,18,36.0,9.0,65.0,252862.0,289926.8723248504
Tulsa,OK,2020-12-31,395169,"Tulsa, OK",msa,56,37.0,12.0,68.0,187801.0,166081.2594890657
Abilene,TX,2021-01-31,394299,"Abilene, TX",msa,251,25.0,35.0,62.0,181934.0,143625.15881747182
Akron,OH,2021-01-31,394304,"Akron, OH",msa,83,29.0,23.0,68.0,156306.0,86468.57740792022
Chico,CA,2021-01-31,394464,"Chico, CA",msa,215,33.0,15.0,84.0,364347.0,374122.55444294156
Greenville,NC,2021-01-31,394651,"Greenville, NC",msa,259,41.0,5.0,79.0,166004.0,198964.04862713843
Greenville,SC,2021-01-31,394653,"Greenville, SC",msa,61,36.0,12.0,61.0,230716.0,246985.7406259404
Madison,WI,2021-01-31,394816,"Madison, WI",msa,88,34.0,27.0,108.0,287258.0,300601.6857237899
McAllen,TX,2021-01-31,394843,"McAllen, TX",msa,67,32.0,30.0,54.0,172317.0,158528.97279020585
Midland,TX,2021-01-31,394860,"Midland, TX",msa,254,22.0,66.0,24.0,299183.0,298497.71803370456
Milwaukee,WI,2021-01-31,394862,"Milwaukee, WI",msa,41,23.0,38.0,127.0,213956.0,152641.6916608708
Monroe,MI,2021-01-31,394873,"Monroe, MI",msa,283,41.0,17.0,78.0,180322.0,150074.83551762617
Napa,CA,2021-01-31,394900,"Napa, CA",msa,312,31.0,16.0,91.0,756473.0,711019.7048707329
Rochelle,IL,2021-01-31,395029,"Rochelle, IL",msa,594,41.0,41.0,41.0,149603.0,148738.03324645976
Rochester,NY,2021-01-31,395031,"Rochester, NY",msa,52,55.0,11.0,137.0,167662.0,124491.95138146993
Scranton,PA,2021-01-31,395075,"Scranton, PA",msa,101,53.0,26.0,81.0,142695.0,102423.28640955074
Spartanburg,SC,2021-01-31,395109,"Spartanburg, SC",msa,160,40.0,14.0,70.0,183971.0,131899.65019627253
Trenton,NJ,2021-01-31,395164,"Trenton, NJ",msa,142,50.0,20.0,95.0,295034.0,113029.71000128094
Waterloo,IA,2021-01-31,395210,"Waterloo, IA",msa,261,40.0,23.0,57.0,150136.0,75155.54822202708
Athens,GA,2021-02-28,394346,"Athens, GA",msa,217,28.0,17.0,86.0,216445.0,281428.2211233378
Austin,TX,2021-02-28,394355,"Austin, TX",msa,29,30.0,6.0,141.0,399874.0,472338.2627041426
Charlotte,NC,2021-02-28,394458,"Charlotte, NC",msa,23,35.0,7.0,92.0,276407.0,279501.19853520376
Corning,NY,2021-02-28,394501,"Corning, NY",msa,413,73.0,35.0,68.0,123460.0,117091.9409980796
Lebanon,PA,2021-02-28,394783,"Lebanon, PA",msa,306,43.0,7.0,92.0,183156.0,183953.00148583789
Nashville,TN,2021-02-28,394902,"Nashville, TN",msa,37,21.0,24.0,95.0,308826.0,300493.7333960418
Omaha,NE,2021-02-28,394938,"Omaha, NE",msa,59,31.0,11.0,93.0,205181.0,189011.0581995675
Phoenix,AZ,2021-02-28,394976,"Phoenix, AZ",msa,11,28.0,11.0,88.0,341446.0,321055.30671220284
Portland,OR,2021-02-28,394998,"Portland, OR",msa,25,34.0,6.0,104.0,448452.0,514745.7338296306
Rapid City,SD,2021-02-28,395013,"Rapid City, SD",msa,313,50.0,7.0,93.0,261360.0,272336.2900364192
Salinas,CA,2021-02-28,395050,"Salinas, CA",msa,125,34.0,13.0,80.0,751426.0,506024.1852372917
Spokane,WA,2021-02-28,395113,"Spokane, WA",msa,100,27.0,12.0,107.0,308920.0,347300.51134812855
Youngstown,OH,2021-02-28,395245,"Youngstown, OH",msa,106,30.0,26.0,67.0,117196.0,34786.82516942792
Chattanooga,TN,2021-03-31,394460,"Chattanooga, TN",msa,102,34.0,6.0,84.0,212936.0,200030.10763089257
College Station,TX,2021-03-31,394483,"College Station, TX",msa,189,38.0,33.0,73.0,249600.0,277030.0469836426
Columbus,GA,2021-03-31,394488,"Columbus, GA",msa,158,33.0,12.0,68.0,167114.0,218011.06881506392
Dubuque,IA,2021-03-31,394542,"Dubuque, IA",msa,396,42.0,10.0,82.0,175450.0,135465.24525976984
Durham,NC,2021-03-31,394549,"Durham, NC",msa,95,35.0,4.0,122.0,292078.0,329563.4131292122
Evansville,IN,2021-03-31,394579,"Evansville, IN",msa,165,26.0,14.0,110.0,168641.0,101232.52022333269
Greensboro,NC,2021-03-31,394648,"Greensboro, NC",msa,76,37.0,4.0,87.0,177642.0,208329.272523868
Johnson City,TN,2021-03-31,394726,"Johnson City, TN",msa,224,39.0,6.0,73.0,173013.0,140161.91368045443
Los Angeles,CA,2021-03-31,753899,"Los Angeles, CA",msa,2,32.0,10.0,101.0,750794.0,815829.5199761824
Raleigh,NC,2021-03-31,395012,"Raleigh, NC",msa,43,35.0,4.0,114.0,309839.0,385762.53614095727
Roanoke,VA,2021-03-31,395028,"Roanoke, VA",msa,164,40.0,7.0,80.0,208162.0,129409.94296811416
Rockford,IL,2021-03-31,395033,"Rockford, IL",msa,153,37.0,9.0,94.0,131634.0,111558.11345506762
Shreveport,LA,2021-03-31,395096,"Shreveport, LA",msa,141,27.0,25.0,67.0,173356.0,106609.70620223197
South Bend,IN,2021-03-31,395107,"South Bend, IN",msa,159,25.0,16.0,100.0,153284.0,107772.72439512982
Austin,TX,2021-04-30,394355,"Austin, TX",msa,29,29.0,8.0,109.0,450608.0,511063.72273711086
Bellingham,WA,2021-04-30,394378,"Bellingham, WA",msa,205,31.0,6.0,110.0,456694.0,530135.9232302232
Breckenridge,CO,2021-04-30,753871,"Breckenridge, CO",msa,811,36.0,4.0,83.0,750323.0,1095562.8891693854
Chico,CA,2021-04-30,394464,"Chico, CA",msa,215,31.0,8.0,88.0,369336.0,384089.86675572547
Cincinnati,OH,2021-04-30,394466,"Cincinnati, OH",msa,28,35.0,3.0,78.0,191482.0,176288.85099689968
Corning,NY,2021-04-30,394501,"Corning, NY",msa,413,62.0,18.0,75.0,126975.0,120575.27515269413
Corpus Christi,TX,2021-04-30,394502,"Corpus Christi, TX",msa,129,38.0,11.0,68.0,244014.0,206188.9561909848
Des Moines,IA,2021-04-30,394531,"Des Moines, IA",msa,84,41.0,8.0,76.0,208151.0,164165.5229583404
Duluth,MN,2021-04-30,394543,"Duluth, MN",msa,171,40.0,8.0,96.0,174427.0,192318.50285156825
Kalamazoo,MI,2021-04-30,394732,"Kalamazoo, MI",msa,190,37.0,5.0,98.0,186471.0,139538.2402672669
Lubbock,TX,2021-04-30,394808,"Lubbock, TX",msa,162,31.0,9.0,88.0,185555.0,129557.5192704045
New York,NY,2021-04-30,394913,"New York, NY",msa,1,53.0,30.0,88.0,482236.0,651984.1632766216
Reno,NV,2021-04-30,395019,"Reno, NV",msa,113,33.0,5.0,84.0,448118.0,468360.1235843092
Rochelle,IL,2021-04-30,395029,"Rochelle, IL",msa,594,40.0,17.0,71.0,156957.0,152217.99940780408
Rochester,MN,2021-04-30,395030,"Rochester, MN",msa,207,37.0,7.0,97.0,233956.0,250951.65937136815
Rockford,IL,2021-04-30,395033,"Rockford, IL",msa,153,37.0,5.0,96.0,133297.0,113159.72673663934
Saginaw,MI,2021-04-30,395047,"Saginaw, MI",msa,233,34.0,5.0,87.0,129129.0,43014.36022636985
Traverse City,MI,2021-04-30,395163,"Traverse City, MI",msa,287,30.0,7.0,96.0,256193.0,352306.5357450849
Waco,TX,2021-04-30,395197,"Waco, TX",msa,178,35.0,6.0,83.0,225708.0,141917.7139289814
Allentown,PA,2021-05-31,394318,"Allentown, PA",msa,70,41.0,7.0,85.0,225973.0,172868.12454240222
Birmingham,AL,2021-05-31,394388,"Birmingham, AL",msa,51,32.0,4.0,80.0,205798.0,62095.99582793963
Bloomington,IN,2021-05-31,394393,"Bloomington, IN",msa,270,35.0,5.0,91.0,242089.0,255572.43663668577
Boston,MA,2021-05-31,394404,"Boston, MA",msa,10,44.0,7.0,89.0,547995.0,703891.1534942794
Clarksville,TN,2021-05-31,394471,"Clarksville, TN",msa,163,35.0,3.0,96.0,214643.0,232556.1468342403
Flagstaff,AZ,2021-05-31,394595,"Flagstaff, AZ",msa,302,33.0,5.0,79.0,464647.0,497741.45338970947
Harrisonburg,VA,2021-05-31,394668,"Harrisonburg, VA",msa,317,41.0,5.0,71.0,236455.0,255812.30402445365
Lawrence,KS,2021-05-31,394778,"Lawrence, KS",msa,349,35.0,4.0,92.0,246970.0,225797.89399203597
Lebanon,PA,2021-05-31,394783,"Lebanon, PA",msa,306,41.0,5.0,71.0,184542.0,190100.2300782636
Los Angeles,CA,2021-05-31,753899,"Los Angeles, CA",msa,2,31.0,10.0,95.0,787257.0,834989.3599248951
Louisville,KY,2021-05-31,394807,"Louisville, KY",msa,46,37.0,4.0,86.0,204209.0,229355.73614199765
McAllen,TX,2021-05-31,394843,"McAllen, TX",msa,67,31.0,28.0,69.0,179951.0,165508.99114719965
